inputfile,,,,,,,,,,,min,lower,avg,median,upper,max
ant-1.7.csv pf,0.23873873873873874,0.22972972972972974,0.22522522522522523,0.2702702702702703,0.22072072072072071,0.21621621621621623,0.24324324324324326,0.26126126126126126,0.2702702702702703,0.23873873873873874,0.21621621621621623,0.22747747747747749,0.24144144144144142,0.23873873873873874,0.25225225225225223,0.2702702702702703,0.01881136307911811
ant-1.7.csv pf,0.21559633027522937,0.18807339449541285,0.21100917431192662,0.24311926605504589,0.22935779816513763,0.22477064220183487,0.22018348623853212,0.21100917431192662,0.20642201834862386,0.1926605504587156,0.18807339449541285,0.20871559633027525,0.21422018348623856,0.21330275229357798,0.22247706422018348,0.24311926605504589,0.0156300229700925
ant-1.7.csv pf,0.17117117117117117,0.13513513513513514,0.17117117117117117,0.17117117117117117,0.14414414414414414,0.16216216216216217,0.14414414414414414,0.13963963963963963,0.14864864864864866,0.12612612612612611,0.12612612612612611,0.14189189189189189,0.15135135135135136,0.1463963963963964,0.16666666666666669,0.17117117117117117,0.015630046462069797
ant-1.7.csv pf,0.2077922077922078,0.22510822510822512,0.24675324675324675,0.23376623376623376,0.22943722943722944,0.22943722943722944,0.23376623376623376,0.22510822510822512,0.22077922077922077,0.21645021645021645,0.2077922077922078,0.22294372294372294,0.22683982683982684,0.2272727272727273,0.2316017316017316,0.24675324675324675,0.010096886398000517
ant-1.7.csv pf,0.2102803738317757,0.21962616822429906,0.21962616822429906,0.22897196261682243,0.18691588785046728,0.21962616822429906,0.19626168224299065,0.205607476635514,0.22429906542056074,0.18691588785046728,0.18691588785046728,0.20093457943925233,0.20981308411214955,0.21495327102803738,0.21962616822429906,0.22897196261682243,0.014546151790909703
ant-1.7.csv pf,0.2171945701357466,0.18099547511312217,0.21266968325791855,0.20361990950226244,0.23529411764705882,0.2081447963800905,0.21266968325791855,0.24434389140271492,0.2171945701357466,0.22171945701357465,0.18099547511312217,0.21040723981900453,0.21538461538461537,0.2149321266968326,0.21945701357466063,0.24434389140271492,0.016339791932369035
ant-1.7.csv pf,0.19230769230769232,0.21634615384615385,0.2403846153846154,0.19230769230769232,0.2403846153846154,0.2548076923076923,0.2403846153846154,0.1971153846153846,0.21153846153846154,0.19230769230769232,0.19230769230769232,0.19471153846153846,0.21778846153846154,0.2139423076923077,0.2403846153846154,0.2548076923076923,0.023061894144637413
ant-1.7.csv pf,0.1691542288557214,0.16417910447761194,0.1691542288557214,0.17412935323383086,0.16417910447761194,0.1890547263681592,0.14925373134328357,0.16417910447761194,0.17412935323383086,0.15920398009950248,0.14925373134328357,0.16417910447761194,0.16766169154228855,0.16666666666666669,0.17164179104477612,0.1890547263681592,0.009962678803234227
ant-1.7.csv pf,0.2146341463414634,0.21951219512195122,0.18048780487804877,0.2,0.18048780487804877,0.1902439024390244,0.1902439024390244,0.2,0.1902439024390244,0.2048780487804878,0.18048780487804877,0.1902439024390244,0.19707317073170733,0.1951219512195122,0.20243902439024392,0.21951219512195122,0.012569852416317197
camel-1.6.csv pf,0.26936026936026936,0.2962962962962963,0.26936026936026936,0.2828282828282828,0.29292929292929293,0.31313131313131315,0.2828282828282828,0.28619528619528617,0.2356902356902357,0.2828282828282828,0.2356902356902357,0.27609427609427606,0.28114478114478114,0.2828282828282828,0.2895622895622896,0.31313131313131315,0.019415088543216826
camel-1.6.csv pf,0.3470790378006873,0.2920962199312715,0.2920962199312715,0.3127147766323024,0.32989690721649484,0.32989690721649484,0.3161512027491409,0.28865979381443296,0.30927835051546393,0.30584192439862545,0.28865979381443296,0.2989690721649485,0.3123711340206185,0.31099656357388317,0.32302405498281783,0.3470790378006873,0.018082916999206687
camel-1.6.csv pf,0.3900709219858156,0.3049645390070922,0.3723404255319149,0.3333333333333333,0.36524822695035464,0.3049645390070922,0.35106382978723405,0.35106382978723405,0.2801418439716312,0.3546099290780142,0.2801418439716312,0.3191489361702128,0.34078014184397165,0.35106382978723405,0.3599290780141844,0.3900709219858156,0.03274914370114571
camel-1.6.csv pf,0.36486486486486486,0.34121621621621623,0.35135135135135137,0.3547297297297297,0.36824324324324326,0.3547297297297297,0.36824324324324326,0.375,0.33783783783783783,0.3581081081081081,0.33783783783783783,0.35304054054054057,0.35743243243243245,0.3564189189189189,0.36655405405405406,0.375,0.011386688882670757
camel-1.6.csv pf,0.2801418439716312,0.30141843971631205,0.2801418439716312,0.28368794326241137,0.29432624113475175,0.28368794326241137,0.29432624113475175,0.29432624113475175,0.29432624113475175,0.2907801418439716,0.2801418439716312,0.28368794326241137,0.28971631205673753,0.29255319148936165,0.29432624113475175,0.30141843971631205,0.0069217096794124446
camel-1.6.csv pf,0.30103806228373703,0.3217993079584775,0.3494809688581315,0.3044982698961938,0.31833910034602075,0.29411764705882354,0.314878892733564,0.3044982698961938,0.3460207612456747,0.31833910034602075,0.29411764705882354,0.3044982698961938,0.3173010380622837,0.31660899653979235,0.32006920415224915,0.3494809688581315,0.01737355046454421
camel-1.6.csv pf,0.3263888888888889,0.3125,0.3090277777777778,0.3263888888888889,0.3090277777777778,0.3125,0.3229166666666667,0.3263888888888889,0.34375,0.3159722222222222,0.3090277777777778,0.3125,0.32048611111111114,0.3194444444444444,0.3263888888888889,0.34375,0.010306126444205437
camel-1.6.csv pf,0.3283018867924528,0.32075471698113206,0.33584905660377357,0.3018867924528302,0.3132075471698113,0.30566037735849055,0.2830188679245283,0.30943396226415093,0.32075471698113206,0.2943396226415094,0.2830188679245283,0.30377358490566037,0.3113207547169811,0.3113207547169811,0.32075471698113206,0.33584905660377357,0.015117906131328396
camel-1.6.csv pf,0.213768115942029,0.20652173913043478,0.19927536231884058,0.21739130434782608,0.2318840579710145,0.2210144927536232,0.20652173913043478,0.23550724637681159,0.2210144927536232,0.22826086956521738,0.19927536231884058,0.21014492753623187,0.2181159420289855,0.21920289855072464,0.2246376811594203,0.23550724637681159,0.011202626691116163
camel-1.6.csv pf,0.3242320819112628,0.3003412969283277,0.3003412969283277,0.28668941979522183,0.29692832764505117,0.3412969283276451,0.3003412969283277,0.3003412969283277,0.2696245733788396,0.3037542662116041,0.2696245733788396,0.2986348122866894,0.3023890784982935,0.3003412969283277,0.3020477815699659,0.3412969283276451,0.018328630146208266
camel-1.4.csv pf,0.27169811320754716,0.2641509433962264,0.2679245283018868,0.26037735849056604,0.27169811320754716,0.29056603773584905,0.2679245283018868,0.26037735849056604,0.27169811320754716,0.26037735849056604,0.26037735849056604,0.2622641509433962,0.2686792452830189,0.2679245283018868,0.27169811320754716,0.29056603773584905,0.00857193712573626
camel-1.4.csv pf,0.19548872180451127,0.19548872180451127,0.21804511278195488,0.18796992481203006,0.20300751879699247,0.17669172932330826,0.21052631578947367,0.17293233082706766,0.20300751879699247,0.18045112781954886,0.17293233082706766,0.18421052631578946,0.1943609022556391,0.19548872180451127,0.20300751879699247,0.21804511278195488,0.014071403964069848
camel-1.4.csv pf,0.2007042253521127,0.2147887323943662,0.1936619718309859,0.22535211267605634,0.20774647887323944,0.22887323943661972,0.2112676056338028,0.19718309859154928,0.22183098591549297,0.22183098591549297,0.1936619718309859,0.20422535211267606,0.21232394366197185,0.2130281690140845,0.22183098591549297,0.22887323943661972,0.011683563396504974
camel-1.4.csv pf,0.23443223443223443,0.18315018315018314,0.2087912087912088,0.20512820512820512,0.23443223443223443,0.18681318681318682,0.23809523809523808,0.20512820512820512,0.22344322344322345,0.22344322344322345,0.18315018315018314,0.20512820512820512,0.21428571428571427,0.21611721611721613,0.22893772893772896,0.23809523809523808,0.018623771163203167
camel-1.4.csv pf,0.23134328358208955,0.21641791044776118,0.2126865671641791,0.2537313432835821,0.208955223880597,0.23880597014925373,0.2462686567164179,0.23507462686567165,0.2462686567164179,0.19776119402985073,0.19776119402985073,0.21455223880597013,0.22873134328358208,0.2332089552238806,0.2425373134328358,0.2537313432835821,0.01774252750443096
camel-1.4.csv pf,0.2608695652173913,0.2608695652173913,0.2427536231884058,0.27898550724637683,0.27898550724637683,0.2318840579710145,0.2536231884057971,0.2536231884057971,0.2971014492753623,0.2427536231884058,0.2318840579710145,0.24818840579710144,0.26014492753623186,0.25724637681159424,0.26992753623188404,0.2971014492753623,0.018882339450428092
camel-1.4.csv pf,0.21455938697318008,0.2222222222222222,0.21839080459770116,0.2260536398467433,0.20306513409961685,0.2260536398467433,0.20689655172413793,0.24521072796934865,0.21455938697318008,0.20306513409961685,0.20306513409961685,0.210727969348659,0.21800766283524903,0.2164750957854406,0.22413793103448276,0.24521072796934865,0.012170406263807346
camel-1.4.csv pf,0.24427480916030533,0.22900763358778625,0.2366412213740458,0.1984732824427481,0.22519083969465647,0.24045801526717558,0.20610687022900764,0.2099236641221374,0.1984732824427481,0.22519083969465647,0.1984732824427481,0.2080152671755725,0.2213740458015267,0.22519083969465647,0.23282442748091603,0.24427480916030533,0.016193285065340783
camel-1.4.csv pf,0.19923371647509577,0.1724137931034483,0.1685823754789272,0.17624521072796934,0.2260536398467433,0.17624521072796934,0.20689655172413793,0.17624521072796934,0.1839080459770115,0.17624521072796934,0.1685823754789272,0.17624521072796934,0.18620689655172412,0.17624521072796934,0.19157088122605365,0.2260536398467433,0.017574475005639408
camel-1.4.csv pf,0.22181818181818183,0.26545454545454544,0.2581818181818182,0.2290909090909091,0.27636363636363637,0.22181818181818183,0.2690909090909091,0.23636363636363636,0.26545454545454544,0.24727272727272728,0.22181818181818183,0.23272727272727273,0.24909090909090909,0.25272727272727274,0.26545454545454544,0.27636363636363637,0.019531707639266593
ant-1.6.csv pf,0.22340425531914893,0.2553191489361702,0.24468085106382978,0.2553191489361702,0.24468085106382978,0.2553191489361702,0.26595744680851063,0.2553191489361702,0.23404255319148937,0.26595744680851063,0.22340425531914893,0.24468085106382978,0.25,0.2553191489361702,0.2553191489361702,0.26595744680851063,0.012810206998715205
ant-1.6.csv pf,0.20652173913043478,0.20652173913043478,0.1956521739130435,0.18478260869565216,0.21739130434782608,0.20652173913043478,0.18478260869565216,0.21739130434782608,0.20652173913043478,0.22826086956521738,0.18478260869565216,0.20108695652173914,0.20543478260869566,0.20652173913043478,0.21195652173913043,0.22826086956521738,0.013267995234493155
ant-1.6.csv pf,0.17475728155339806,0.17475728155339806,0.17475728155339806,0.18446601941747573,0.1553398058252427,0.1941747572815534,0.21359223300970873,0.17475728155339806,0.1941747572815534,0.17475728155339806,0.1553398058252427,0.17475728155339806,0.18155339805825238,0.17475728155339806,0.18932038834951456,0.21359223300970873,0.015072014268213613
ant-1.6.csv pf,0.2111111111111111,0.2,0.25555555555555554,0.23333333333333334,0.25555555555555554,0.23333333333333334,0.2111111111111111,0.28888888888888886,0.24444444444444444,0.2111111111111111,0.2,0.2111111111111111,0.23444444444444446,0.23333333333333334,0.25,0.28888888888888886,0.026034165586355504
ant-1.6.csv pf,0.16494845360824742,0.20618556701030927,0.23711340206185566,0.2268041237113402,0.20618556701030927,0.21649484536082475,0.20618556701030927,0.23711340206185566,0.2268041237113402,0.2268041237113402,0.16494845360824742,0.20618556701030927,0.21546391752577324,0.22164948453608246,0.2268041237113402,0.23711340206185566,0.02033307517867631
ant-1.6.csv pf,0.20408163265306123,0.22448979591836735,0.20408163265306123,0.17346938775510204,0.21428571428571427,0.20408163265306123,0.24489795918367346,0.17346938775510204,0.22448979591836735,0.21428571428571427,0.17346938775510204,0.20408163265306123,0.20816326530612245,0.20918367346938777,0.2193877551020408,0.24489795918367346,0.021011490083646937
ant-1.6.csv pf,0.22727272727272727,0.22727272727272727,0.23863636363636365,0.22727272727272727,0.22727272727272727,0.2159090909090909,0.22727272727272727,0.22727272727272727,0.20454545454545456,0.22727272727272727,0.20454545454545456,0.22727272727272727,0.22499999999999995,0.22727272727272727,0.22727272727272727,0.23863636363636365,0.008503766788122591
ant-1.6.csv pf,0.21505376344086022,0.1935483870967742,0.22580645161290322,0.1827956989247312,0.21505376344086022,0.21505376344086022,0.22580645161290322,0.20430107526881722,0.22580645161290322,0.1935483870967742,0.1827956989247312,0.1989247311827957,0.2096774193548387,0.21505376344086022,0.22043010752688172,0.22580645161290322,0.014625237106167142
ant-1.6.csv pf,0.12359550561797752,0.15730337078651685,0.14606741573033707,0.15730337078651685,0.15730337078651685,0.14606741573033707,0.1797752808988764,0.19101123595505617,0.1797752808988764,0.19101123595505617,0.12359550561797752,0.15168539325842695,0.16292134831460675,0.15730337078651685,0.1797752808988764,0.19101123595505617,0.020869860248322145
ant-1.6.csv pf,0.29213483146067415,0.2696629213483146,0.30337078651685395,0.30337078651685395,0.2696629213483146,0.3146067415730337,0.29213483146067415,0.30337078651685395,0.30337078651685395,0.29213483146067415,0.2696629213483146,0.29213483146067415,0.29438202247191014,0.29775280898876405,0.30337078651685395,0.3146067415730337,0.014033703367187417
ant-1.4.csv pf,0.3076923076923077,0.40384615384615385,0.2692307692307692,0.3076923076923077,0.3076923076923077,0.34615384615384615,0.4230769230769231,0.36538461538461536,0.36538461538461536,0.34615384615384615,0.2692307692307692,0.3076923076923077,0.34423076923076923,0.34615384615384615,0.36538461538461536,0.4230769230769231,0.04505913274561531
ant-1.4.csv pf,0.5961538461538461,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5961538461538461,0.5769230769230769,0.5961538461538461,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5826923076923076,0.5769230769230769,0.5865384615384615,0.5961538461538461,0.008812645567222789
ant-1.4.csv pf,0.3137254901960784,0.27450980392156865,0.3137254901960784,0.3333333333333333,0.2549019607843137,0.23529411764705882,0.3137254901960784,0.37254901960784315,0.3137254901960784,0.37254901960784315,0.23529411764705882,0.29411764705882354,0.30980392156862746,0.3137254901960784,0.32352941176470584,0.37254901960784315,0.042779263194649864
ant-1.4.csv pf,0.45614035087719296,0.49122807017543857,0.45614035087719296,0.43859649122807015,0.49122807017543857,0.43859649122807015,0.47368421052631576,0.43859649122807015,0.49122807017543857,0.47368421052631576,0.43859649122807015,0.4473684210526315,0.4649122807017544,0.4649122807017544,0.48245614035087714,0.49122807017543857,0.021125604524197008
ant-1.4.csv pf,0.3191489361702128,0.3617021276595745,0.40425531914893614,0.3829787234042553,0.3829787234042553,0.3191489361702128,0.3829787234042553,0.44680851063829785,0.3617021276595745,0.3829787234042553,0.3191489361702128,0.3617021276595745,0.37446808510638296,0.3829787234042553,0.3829787234042553,0.44680851063829785,0.03585595648160151
